Site Id,OPC Tag,Turbine Id,Tag,Available Minutes,Averages,Max samples,Min Samples,Standra Deviation,Consistency (Minutes per 48 Hrs),Resolution (Average samples per minute),Resolution Error (RSD),Resolution with Error,Resolution With Consistency Confidence
WAD1,WAD1-0036.AI_In_ControlBoxTempA2,36,AI_In_ControlBoxTempA2,9,29.22222222,47,5,15.35344896,18%,49%,53%,22%,4%
WAD1,WAD1-0036.AI_In_ControlBoxTempA1,36,AI_In_ControlBoxTempA1,7,37.14285714,47,20,9.37212541,14%,62%,25%,49%,7%
WAD1,WAD1-0036.AI_In_TbRotorSpeed2_IFM,36,AI_In_TbRotorSpeed2_IFM,38,46.5,48,31,2.807414994,78%,78%,6%,74%,58%
WAD1,WAD1-0036.AI_In_BatteryBoxTempA2,36,AI_In_BatteryBoxTempA2,24,35.79166667,48,2,13.93131714,49%,60%,39%,40%,20%
WAD1,WAD1-0036.AI_In_BatteryBoxTempA1,36,AI_In_BatteryBoxTempA1,40,31.45,48,1,16.35687929,82%,52%,52%,26%,22%
WAD1,WAD1-0036.AI_In_BatteryBoxTempA3,36,AI_In_BatteryBoxTempA3,37,30.7027027,48,1,15.7220191,76%,51%,51%,26%,19%
WAD1,WAD1-0036.AI_In_GridMonCurrentL1Act,36,AI_In_GridMonCurrentL1Act,49,46.63265306,48,31,2.700671704,100%,78%,6%,75%,75%
WAD1,WAD1-0036.DynCtl_ALC_RotorPosDegree,36,DynCtl_ALC_RotorPosDegree,49,46.59183673,48,32,2.694805035,100%,78%,6%,75%,75%
WAD1,WAD1-0036.In_TipSpeedRatio,36,In_TipSpeedRatio,49,46.6122449,48,31,2.709140435,100%,78%,6%,75%,75%
WAD1,WAD1-0036.AI_In_MotorTempA1,36,AI_In_MotorTempA1,49,37.04081633,48,7,11.89058826,100%,62%,32%,46%,46%
WAD1,WAD1-0036.AI_In_MotorTempA3,36,AI_In_MotorTempA3,49,34.91836735,48,7,12.14342307,100%,58%,35%,41%,41%
WAD1,WAD1-0036.AI_In_MotorTempA2,36,AI_In_MotorTempA2,49,36.04081633,48,10,12.03559209,100%,60%,33%,43%,43%
WAD1,WAD1-0036.Exchange.2.RawBytes,36,Exchange,37,1,1,1,0,76%,2%,0%,2%,1%
WAD1,WAD1-0036.AI_In_GridMonGroundCurrent,36,AI_In_GridMonGroundCurrent,49,46.73469388,48,33,2.397068875,100%,78%,5%,75%,75%
WAD1,WAD1-0036.AI_In_CuGridVoltageAct,36,AI_In_CuGridVoltageAct,49,46.73469388,48,32,2.447618669,100%,78%,5%,75%,75%
WAD1,WAD1-0036.DynCtl_CuTorqueDem,36,DynCtl_CuTorqueDem,49,46.71428571,48,32,2.441143927,100%,78%,5%,75%,75%
WAD1,WAD1-0036.AI_In_TbSlipringTemperature,36,AI_In_TbSlipringTemperature,49,46.73469388,48,31,2.488959378,100%,78%,5%,75%,75%
WAD1,WAD1-0036.DynCtl_ALCmm_D,36,DynCtl_ALCmm_D,49,46.71428571,48,31,2.490799396,100%,78%,5%,75%,75%
WAD1,WAD1-0036.AI_In_TowerAccelForeAftRaw,36,AI_In_TowerAccelForeAftRaw,49,46,48,32,2.733018067,100%,77%,6%,74%,74%
WAD1,WAD1-0036.OpCtl_Pitch3Min,36,OpCtl_Pitch3Min,13,30.38461538,47,1,13.04747816,27%,51%,43%,29%,8%
WAD1,WAD1-0036.DynCtl_ALCmm_Q,36,DynCtl_ALCmm_Q,49,46.6122449,48,31,2.694032154,100%,78%,6%,75%,75%
WAD1,WAD1-0036.Pitch_PitchAxis1Temp,36,Pitch_PitchAxis1Temp,7,37,47,19,9.30437685,14%,62%,25%,49%,7%
WAD1,WAD1-0036.DynCtlMBC_ThrustPitch,36,DynCtlMBC_ThrustPitch,36,38.97222222,48,17,9.616207705,73%,65%,25%,53%,39%
WAD1,WAD1-0036.SM_Curt_PowLimGridFreq,36,SM_Curt_PowLimGridFreq,4,1.25,2,1,0.433012702,8%,2%,35%,-15%,-1%
WAD1,WAD1-0036.AI_In_CuCFCTemp,36,AI_In_CuCFCTemp,49,46.67346939,48,32,2.40227575,100%,78%,5%,75%,75%
WAD1,WAD1-0036.AI_In_DtaDownTowerCabinetTemp,36,AI_In_DtaDownTowerCabinetTemp,30,6.633333333,13,1,3.902847963,61%,11%,59%,-18%,-11%
WAD1,WAD1-0036.MBCEst_AeroThrust,36,MBCEst_AeroThrust,49,46.6122449,48,31,2.678838665,100%,78%,6%,75%,75%
WAD1,WAD1-0036.AI_In_PitchAxis2ExpectedPos,36,AI_In_PitchAxis2ExpectedPos,39,34.02564103,48,2,13.74397244,80%,57%,40%,37%,29%
WAD1,WAD1-0036.Out_GridOperationTime,36,Out_GridOperationTime,35,46.91428571,48,42,1.338899944,71%,78%,3%,77%,55%
WAD1,WAD1-0036.AI_In_MotorCurrentA3,36,AI_In_MotorCurrentA3,46,34,48,1,19.09131375,94%,57%,56%,29%,27%
WAD1,WAD1-0036.AI_In_MotorCurrentA1,36,AI_In_MotorCurrentA1,49,38.44897959,48,17,11.20506668,100%,64%,29%,50%,50%
WAD1,WAD1-0036.AI_In_MotorCurrentA2,36,AI_In_MotorCurrentA2,49,37.83673469,48,14,11.70617653,100%,63%,31%,48%,48%
WAD1,WAD1-0036.DynCtl_MBCMode,36,DynCtl_MBCMode,6,2,4,1,1.154700538,12%,3%,58%,-26%,-3%
WAD1,WAD1-0036.Out_OperationTimePitchInh,36,Out_OperationTimePitchInh,28,1.892857143,3,1,0.816756902,57%,3%,43%,-18%,-11%
WAD1,WAD1-0036.AI_In_TbWindSpeed_Thies2D,36,AI_In_TbWindSpeed_Thies2D,49,45.32653061,48,30,2.978753027,100%,76%,7%,72%,72%
WAD1,WAD1-0036.DynCtl_ALC_Qmm,36,DynCtl_ALC_Qmm,49,46.67346939,48,33,2.419206778,100%,78%,5%,75%,75%
WAD1,WAD1-0036.DI_In_TbYawBrake230VOk,36,DI_In_TbYawBrake230VOk,2,2,2,2,0,4%,3%,0%,3%,0%
WAD1,WAD1-0036.OpCtl_SpeedSetptPitch,36,OpCtl_SpeedSetptPitch,3,32,48,1,21.92411154,6%,53%,69%,19%,1%
WAD1,WAD1-0036.AI_In_GridMonVoltageL3Act,36,AI_In_GridMonVoltageL3Act,49,46.63265306,48,32,2.715743049,100%,78%,6%,75%,75%
WAD1,WAD1-0036.Cu_TorqueSpecialAct,36,Cu_TorqueSpecialAct,35,47,48,43,1.171080088,71%,78%,2%,77%,55%
WAD1,WAD1-0036.AO_Cu_TorqueDem,36,AO_Cu_TorqueDem,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0036.DO_Pitch_Axis3BrakeOn,36,DO_Pitch_Axis3BrakeOn,5,1.6,4,1,1.2,10%,3%,75%,-35%,-4%
WAD1,WAD1-0036.AI_In_TbGenWinding3Temp,36,AI_In_TbGenWinding3Temp,49,46.53061224,48,31,2.778209971,100%,78%,6%,75%,75%
WAD1,WAD1-0036.DI_In_OnA1,36,DI_In_OnA1,5,1.6,4,1,1.2,10%,3%,75%,-35%,-4%
WAD1,WAD1-0036.DI_In_OnA2,36,DI_In_OnA2,5,1.4,3,1,0.8,10%,2%,57%,-26%,-3%
WAD1,WAD1-0036.DI_In_OnA3,36,DI_In_OnA3,5,1.4,3,1,0.8,10%,2%,57%,-26%,-3%
WAD1,WAD1-0036.Pitch_LifeTravelCounter,36,Pitch_LifeTravelCounter,11,4.272727273,12,1,3.047828112,22%,7%,71%,-29%,-6%
WAD1,WAD1-0036.AI_In_CuGenSpeedAct,36,AI_In_CuGenSpeedAct,49,46.75510204,48,32,2.478730849,100%,78%,5%,75%,75%
WAD1,WAD1-0036.Curt_WFMSActPwrDem,36,Curt_WFMSActPwrDem,13,42.46153846,48,1,12.48146555,27%,71%,29%,56%,15%
WAD1,WAD1-0036.OpCtl_TurbineFullState,36,OpCtl_TurbineFullState,2,1.5,2,1,0.5,4%,3%,33%,-14%,-1%
WAD1,WAD1-0037.DynCtl_ALC_RotorPosDegree,37,DynCtl_ALC_RotorPosDegree,49,46.73469388,48,33,2.397068875,100%,78%,5%,75%,75%
WAD1,WAD1-0037.WFMS_TurbMeasActPwr,37,WFMS_TurbMeasActPwr,49,46.75510204,48,32,2.478730849,100%,78%,5%,75%,75%
WAD1,WAD1-0037.OpCtl_Pitch2Min,37,OpCtl_Pitch2Min,12,35.75,48,26,6.417748826,24%,60%,18%,51%,12%
WAD1,WAD1-0037.AI_In_TbNacelleTemperature,37,AI_In_TbNacelleTemperature,49,44.65306122,48,32,2.615113221,100%,74%,6%,71%,71%
WAD1,WAD1-0037.Curt_PowerLimitStatusWord,37,Curt_PowerLimitStatusWord,4,1.25,2,1,0.433012702,8%,2%,35%,-15%,-1%
WAD1,WAD1-0037.Out_OperationTimeYawRightInh,37,Out_OperationTimeYawRightInh,6,7.833333333,14,1,4.219662967,12%,13%,54%,-14%,-2%
WAD1,WAD1-0037.MBCEst_SpeedForeAft,37,MBCEst_SpeedForeAft,49,46.63265306,48,31,2.545054248,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_DCLinkVoltageIA3,37,AI_In_DCLinkVoltageIA3,49,46.59183673,48,31,2.679615929,100%,78%,6%,75%,75%
WAD1,WAD1-0037.AI_In_DCLinkVoltageIA2,37,AI_In_DCLinkVoltageIA2,49,46.6122449,48,31,2.709140435,100%,78%,6%,75%,75%
WAD1,WAD1-0037.AI_In_DCLinkVoltageIA1,37,AI_In_DCLinkVoltageIA1,49,46.75510204,48,32,2.445575866,100%,78%,5%,75%,75%
WAD1,WAD1-0037.WFMS_TurbMeasWndSpd,37,WFMS_TurbMeasWndSpd,49,45.04081633,48,32,2.457468281,100%,75%,5%,72%,72%
WAD1,WAD1-0037.DO_Pitch_Axis3GoToPos,37,DO_Pitch_Axis3GoToPos,7,2.142857143,3,1,0.989743319,14%,4%,46%,-20%,-3%
WAD1,WAD1-0037.Pitch_PitchAxis3Temp,37,Pitch_PitchAxis3Temp,12,23.41666667,47,1,18.41402696,24%,39%,79%,0%,0%
WAD1,WAD1-0037.AI_In_MotorVoltageA2,37,AI_In_MotorVoltageA2,47,30.72340426,47,1,15.95432594,96%,51%,52%,25%,24%
WAD1,WAD1-0037.AI_In_MotorVoltageA1,37,AI_In_MotorVoltageA1,49,30.89795918,48,2,13.95070754,100%,51%,45%,29%,29%
WAD1,WAD1-0037.AI_In_MotorVoltageA3,37,AI_In_MotorVoltageA3,48,32.70833333,48,3,13.67625426,98%,55%,42%,34%,33%
WAD1,WAD1-0037.AI_In_TbRotorSpeed1,37,AI_In_TbRotorSpeed1,48,38.625,48,5,15.52501342,98%,64%,40%,44%,43%
WAD1,WAD1-0037.WFMS_TurbMeasGridFreq,37,WFMS_TurbMeasGridFreq,49,46.71428571,48,32,2.441143927,100%,78%,5%,75%,75%
WAD1,WAD1-0037.In_ActualAvgPitchAngle,37,In_ActualAvgPitchAngle,38,43.92105263,48,15,7.547678552,78%,73%,17%,65%,50%
WAD1,WAD1-0037.DO_Pitch_Axis1BrakeOn,37,DO_Pitch_Axis1BrakeOn,7,2,4,1,1.069044968,14%,3%,53%,-23%,-3%
WAD1,WAD1-0037.In_AnemometerWindSpd,37,In_AnemometerWindSpd,49,44.95918367,48,29,3.142592091,100%,75%,7%,71%,71%
WAD1,WAD1-0037.AI_In_CCU_Diag10,37,AI_In_CCU_Diag10,49,46.42857143,48,32,2.618614683,100%,77%,6%,75%,75%
WAD1,WAD1-0037.AI_In_CCU_Diag11,37,AI_In_CCU_Diag11,49,46.59183673,48,33,2.415243828,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_TbBearingRotorTemp,37,AI_In_TbBearingRotorTemp,49,42.6122449,48,28,3.538801403,100%,71%,8%,67%,67%
WAD1,WAD1-0037.MBCEst_TipSpeedRatio,37,MBCEst_TipSpeedRatio,49,46.69387755,48,33,2.417656832,100%,78%,5%,75%,75%
WAD1,WAD1-0037.Yaw_PositionToNorth,37,Yaw_PositionToNorth,8,2.5,4,1,1.224744871,16%,4%,49%,-20%,-3%
WAD1,WAD1-0037.Curt_WFMSTime,37,Curt_WFMSTime,2,24.5,48,1,23.5,4%,41%,96%,-7%,0%
WAD1,WAD1-0037.Pitch_PitchBatt3Temp,37,Pitch_PitchBatt3Temp,49,46.71428571,48,32,2.474358297,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_AEPAHeartbeatRecv1,37,AI_In_AEPAHeartbeatRecv1,49,46.75510204,48,32,2.478730849,100%,78%,5%,75%,75%
WAD1,WAD1-0037.Out_OperationTimePitchInh,37,Out_OperationTimePitchInh,26,1.923076923,3,1,0.780683967,53%,3%,41%,-17%,-9%
WAD1,WAD1-0037.AI_In_AEPAHeartbeatRecv3,37,AI_In_AEPAHeartbeatRecv3,49,46.79591837,48,32,2.449319704,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_AEPAHeartbeatRecv2,37,AI_In_AEPAHeartbeatRecv2,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0037.DrvTr_DrvTrOscAccel,37,DrvTr_DrvTrOscAccel,49,46.53061224,48,31,2.778209971,100%,78%,6%,75%,75%
WAD1,WAD1-0037.AO_Cu_ReacPowerDem,37,AO_Cu_ReacPowerDem,47,46.59574468,48,31,2.749542124,96%,78%,6%,75%,72%
WAD1,WAD1-0037.Out_TotalConsumption,37,Out_TotalConsumption,4,1.25,2,1,0.433012702,8%,2%,35%,-15%,-1%
WAD1,WAD1-0037.AI_In_TbGenSpdImpulse,37,AI_In_TbGenSpdImpulse,49,41.10204082,48,9,11.0532014,100%,69%,27%,55%,55%
WAD1,WAD1-0037.AI_In_TbGenWinding3Temp,37,AI_In_TbGenWinding3Temp,49,45.02040816,48,31,2.867764513,100%,75%,6%,72%,72%
WAD1,WAD1-0037.DynCtl_ALC_Pitch3_2P,37,DynCtl_ALC_Pitch3_2P,13,44.38461538,48,16,8.362355774,27%,74%,19%,65%,17%
WAD1,WAD1-0037.MBCEst_SpeedWind,37,MBCEst_SpeedWind,49,46.79591837,48,32,2.449319704,100%,78%,5%,75%,75%
WAD1,WAD1-0037.In_RotorSpd,37,In_RotorSpd,38,46.52631579,48,32,2.760023285,78%,78%,6%,75%,58%
WAD1,WAD1-0037.Cu_GenSpeedAct,37,Cu_GenSpeedAct,49,46.75510204,48,32,2.478730849,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_TbGenCoolingAirTemp,37,AI_In_TbGenCoolingAirTemp,49,44.63265306,48,31,2.869216472,100%,74%,6%,71%,71%
WAD1,WAD1-0037.OpCtl_TurbineFullState,37,OpCtl_TurbineFullState,2,2,3,1,1,4%,3%,50%,-22%,-1%
WAD1,WAD1-0037.AI_In_CuGridCurrentAct,37,AI_In_CuGridCurrentAct,49,46.71428571,48,33,2.390457219,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_PitchAngleCurrent1,37,AI_In_PitchAngleCurrent1,38,43.92105263,48,15,7.730260358,78%,73%,18%,64%,50%
WAD1,WAD1-0037.AI_In_PitchAngleCurrent2,37,AI_In_PitchAngleCurrent2,37,44.24324324,48,16,7.701896591,76%,74%,17%,65%,49%
WAD1,WAD1-0037.AI_In_PitchAngleCurrent3,37,AI_In_PitchAngleCurrent3,37,44.24324324,48,16,7.610112069,76%,74%,17%,65%,49%
WAD1,WAD1-0037.DI_In_CuReady,37,DI_In_CuReady,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0037.AI_In_GridMonVoltageL3Act,37,AI_In_GridMonVoltageL3Act,49,46.57142857,48,32,2.657296463,100%,78%,6%,75%,75%
WAD1,WAD1-0037.AI_In_CuGridVoltageAct,37,AI_In_CuGridVoltageAct,49,46.69387755,48,33,2.409200745,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AO_Pitch_HeartBeatSend1,37,AO_Pitch_HeartBeatSend1,49,46.71428571,48,32,2.474358297,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AO_Pitch_HeartBeatSend3,37,AO_Pitch_HeartBeatSend3,49,46.73469388,48,33,2.397068875,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AO_Pitch_HeartBeatSend2,37,AO_Pitch_HeartBeatSend2,49,46.63265306,48,31,2.700671704,100%,78%,6%,75%,75%
WAD1,WAD1-0037.DynCtl_RotorSpeedSetpoint,37,DynCtl_RotorSpeedSetpoint,32,42.625,48,1,13.52023946,65%,71%,32%,55%,36%
WAD1,WAD1-0037.Out_NegReactiveEnergy,37,Out_NegReactiveEnergy,24,6.291666667,11,1,2.950694363,49%,10%,47%,-13%,-6%
WAD1,WAD1-0037.DO_Pitch_Axis1GoToPos,37,DO_Pitch_Axis1GoToPos,7,2.142857143,3,1,0.989743319,14%,4%,46%,-20%,-3%
WAD1,WAD1-0037.C_WFMS_ActPwrDem,37,C_WFMS_ActPwrDem,13,42.61538462,48,1,12.51176961,27%,71%,29%,56%,15%
WAD1,WAD1-0037.OpCtl_Pitch3Min,37,OpCtl_Pitch3Min,12,35.75,48,26,6.417748826,24%,60%,18%,51%,12%
WAD1,WAD1-0037.WFMS_TurbMeasReactPwr,37,WFMS_TurbMeasReactPwr,49,46.6122449,48,32,2.701596856,100%,78%,6%,75%,75%
WAD1,WAD1-0037.DynCtl_ALC_TorqueTwrFb,37,DynCtl_ALC_TorqueTwrFb,35,46.48571429,48,31,3.055406717,71%,77%,7%,74%,53%
WAD1,WAD1-0037.AO_Cu_TorqueDem,37,AO_Cu_TorqueDem,49,46.53061224,48,31,2.778209971,100%,78%,6%,75%,75%
WAD1,WAD1-0037.AI_In_CuLnBpTemp1,37,AI_In_CuLnBpTemp1,49,46.69387755,48,33,2.417656832,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_CuLnBpTemp2,37,AI_In_CuLnBpTemp2,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_CuLnBpTemp3,37,AI_In_CuLnBpTemp3,49,46.63265306,48,31,2.545054248,100%,78%,5%,75%,75%
WAD1,WAD1-0037.DynCtl_Blad1AngleSetpt,37,DynCtl_Blad1AngleSetpt,36,30.5,48,2,15.60715648,73%,51%,51%,25%,19%
WAD1,WAD1-0037.B_Curt_ExtCurtailmentActive,37,B_Curt_ExtCurtailmentActive,2,12,23,1,11,4%,20%,92%,-26%,-1%
WAD1,WAD1-0037.In_GenSpdLoPrecision,37,In_GenSpdLoPrecision,49,40.91836735,48,7,11.14622062,100%,68%,27%,55%,55%
WAD1,WAD1-0037.SM_Curt_NormalOperation,37,SM_Curt_NormalOperation,2,1.5,2,1,0.5,4%,3%,33%,-14%,-1%
WAD1,WAD1-0037.DO_Pitch_Axis2BrakeOn,37,DO_Pitch_Axis2BrakeOn,5,2.4,3,1,0.8,10%,4%,33%,-13%,-1%
WAD1,WAD1-0037.DynCtl_ALC_Dmm,37,DynCtl_ALC_Dmm,49,46.73469388,48,33,2.422475629,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_PitchSpeedCurrent1,37,AI_In_PitchSpeedCurrent1,38,44.65789474,48,17,6.453380655,78%,74%,14%,67%,52%
WAD1,WAD1-0037.AI_In_PitchSpeedCurrent2,37,AI_In_PitchSpeedCurrent2,37,44.27027027,48,17,7.720273937,76%,74%,17%,65%,49%
WAD1,WAD1-0037.AI_In_PitchSpeedCurrent3,37,AI_In_PitchSpeedCurrent3,37,44.40540541,48,17,7.709101183,76%,74%,17%,65%,49%
WAD1,WAD1-0037.AI_CuTorqueAct,37,AI_CuTorqueAct,35,46.42857143,48,32,3.054605088,71%,77%,7%,74%,53%
WAD1,WAD1-0037.AI_In_CCU_Diag9,37,AI_In_CCU_Diag9,49,46.55102041,48,32,2.43328303,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_CCU_Diag6,37,AI_In_CCU_Diag6,46,41.08695652,48,2,14.19863142,94%,68%,35%,51%,48%
WAD1,WAD1-0037.AI_In_CCU_Diag7,37,AI_In_CCU_Diag7,49,46.16326531,48,31,2.937074338,100%,77%,6%,74%,74%
WAD1,WAD1-0037.AI_In_CCU_Diag4,37,AI_In_CCU_Diag4,49,39.28571429,48,5,15.47743585,100%,65%,39%,46%,46%
WAD1,WAD1-0037.AI_In_CCU_Diag2,37,AI_In_CCU_Diag2,49,46.59183673,48,32,2.732408427,100%,78%,6%,75%,75%
WAD1,WAD1-0037.AI_In_CCU_Diag1,37,AI_In_CCU_Diag1,49,39.65306122,48,3,14.75175676,100%,66%,37%,47%,47%
WAD1,WAD1-0037.SM_Curt_WFMSPowCtlEnable,37,SM_Curt_WFMSPowCtlEnable,2,1,1,1,0,4%,2%,0%,2%,0%
WAD1,WAD1-0037.AI_In_TbTowerAcceleration,37,AI_In_TbTowerAcceleration,49,42,48,27,5.649634267,100%,70%,13%,63%,63%
WAD1,WAD1-0037.AI_In_TbSlipringTemperature,37,AI_In_TbSlipringTemperature,49,44.71428571,48,31,3.226168512,100%,75%,7%,71%,71%
WAD1,WAD1-0037.DO_Pitch_Axis3BrakeOn,37,DO_Pitch_Axis3BrakeOn,5,2.6,4,1,1.019803903,10%,4%,39%,-15%,-2%
WAD1,WAD1-0037.DynCtl_ALC_Pitch2_2P,37,DynCtl_ALC_Pitch2_2P,13,44.53846154,48,17,8.091927455,27%,74%,18%,65%,17%
WAD1,WAD1-0037.MBCEst_SpeedSidetoSide,37,MBCEst_SpeedSidetoSide,49,46.73469388,48,33,2.422475629,100%,78%,5%,75%,75%
WAD1,WAD1-0037.DynCtl_DrivetrainDampTorque,37,DynCtl_DrivetrainDampTorque,49,46.53061224,48,31,2.778209971,100%,78%,6%,75%,75%
WAD1,WAD1-0037.AI_In_TbRotorSpdImpulse,37,AI_In_TbRotorSpdImpulse,49,37.81632653,48,2,16.23384405,100%,63%,43%,42%,42%
WAD1,WAD1-0037.AI_In_CuPDCTemp,37,AI_In_CuPDCTemp,49,46.55102041,48,32,2.657766628,100%,78%,6%,75%,75%
WAD1,WAD1-0037.AI_In_GridMonCurrentL3Act,37,AI_In_GridMonCurrentL3Act,49,46.6122449,48,32,2.701596856,100%,78%,6%,75%,75%
WAD1,WAD1-0037.AI_In_TbOutsideTemp1,37,AI_In_TbOutsideTemp1,49,45.18367347,48,30,2.797035379,100%,75%,6%,72%,72%
WAD1,WAD1-0037.Exchange.2.Header.TimeStamp,37,Exchange,49,46.71428571,48,32,2.474358297,100%,78%,5%,75%,75%
WAD1,WAD1-0037.MBCEst_AccelForeAft,37,MBCEst_AccelForeAft,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0037.Exchange.1.RawBytes,37,Exchange,37,1,1,1,0,76%,2%,0%,2%,1%
WAD1,WAD1-0037.AI_In_TbWindDirection_Thies2D,37,AI_In_TbWindDirection_Thies2D,49,45.28571429,48,32,2.70298399,100%,75%,6%,72%,72%
WAD1,WAD1-0037.AI_CuReacPowerAct,37,AI_CuReacPowerAct,49,46.67346939,48,32,2.40227575,100%,78%,5%,75%,75%
WAD1,WAD1-0037.DI_In_TbYawPosCounterCcw2nd,37,DI_In_TbYawPosCounterCcw2nd,11,4.363636364,9,1,2.496278221,22%,7%,57%,-21%,-5%
WAD1,WAD1-0037.MBCEst_SpeedRotor_RPM,37,MBCEst_SpeedRotor_RPM,49,46.6122449,48,32,2.701596856,100%,78%,6%,75%,75%
WAD1,WAD1-0037.Out_TurbineOKTime,37,Out_TurbineOKTime,38,46.57894737,48,32,2.730255231,78%,78%,6%,75%,58%
WAD1,WAD1-0037.Pitch_PitchBatt1Temp,37,Pitch_PitchBatt1Temp,49,46.73469388,48,31,2.51343744,100%,78%,5%,75%,75%
WAD1,WAD1-0037.DynCtl_Blad2AngleSetpt,37,DynCtl_Blad2AngleSetpt,37,29.67567568,48,1,16.17648285,76%,49%,55%,22%,17%
WAD1,WAD1-0037.AI_In_GridMonVoltageL2Act,37,AI_In_GridMonVoltageL2Act,49,46.53061224,48,31,2.778209971,100%,78%,6%,75%,75%
WAD1,WAD1-0037.DynCtl_ALC_Acc_SSStdDev,37,DynCtl_ALC_Acc_SSStdDev,49,46.57142857,48,32,2.657296463,100%,78%,6%,75%,75%
WAD1,WAD1-0037.OpCtl_TSR,37,OpCtl_TSR,49,46.69387755,48,31,2.508793365,100%,78%,5%,75%,75%
WAD1,WAD1-0037.Out_GridOperationTime,37,Out_GridOperationTime,35,46.48571429,48,31,2.970054627,71%,77%,6%,74%,53%
WAD1,WAD1-0037.AI_In_GridMonReacPowerAct,37,AI_In_GridMonReacPowerAct,49,46.69387755,48,31,2.508793365,100%,78%,5%,75%,75%
WAD1,WAD1-0037.DynCtlMBC_ThrustPitch,37,DynCtlMBC_ThrustPitch,35,34.85714286,48,1,14.0654447,71%,58%,40%,38%,27%
WAD1,WAD1-0037.OpCtl_SpeedSetptPitch,37,OpCtl_SpeedSetptPitch,4,20.25,48,1,20.16649449,8%,34%,100%,-16%,-1%
WAD1,WAD1-0037.AI_In_DtaAccelerationX,37,AI_In_DtaAccelerationX,49,19.24489796,35,1,7.901254388,100%,32%,41%,12%,12%
WAD1,WAD1-0037.AI_In_DtaAccelerationY,37,AI_In_DtaAccelerationY,49,22.26530612,42,3,10.80962442,100%,37%,49%,13%,13%
WAD1,WAD1-0037.AI_In_TbGenWinding1Temp,37,AI_In_TbGenWinding1Temp,49,45.32653061,48,30,2.951220813,100%,76%,7%,72%,72%
WAD1,WAD1-0037.AI_In_DtaAccelerationZ,37,AI_In_DtaAccelerationZ,49,27.2244898,38,11,6.175214798,100%,45%,23%,34%,34%
WAD1,WAD1-0037.AI_In_Axis1BatVoltC6,37,AI_In_Axis1BatVoltC6,6,1.333333333,2,1,0.471404521,12%,2%,35%,-15%,-2%
WAD1,WAD1-0037.AI_In_Axis1BatVoltC3,37,AI_In_Axis1BatVoltC3,7,2.428571429,5,1,1.498298355,14%,4%,62%,-27%,-4%
WAD1,WAD1-0037.AI_In_Axis1BatVoltC2,37,AI_In_Axis1BatVoltC2,6,1.833333333,3,1,0.687184271,12%,3%,37%,-16%,-2%
WAD1,WAD1-0037.AI_In_Axis1BatVoltC5,37,AI_In_Axis1BatVoltC5,7,2.714285714,5,1,1.160576915,14%,5%,43%,-17%,-2%
WAD1,WAD1-0037.AI_In_Axis1BatVoltC4,37,AI_In_Axis1BatVoltC4,4,3.75,10,1,3.631459762,8%,6%,97%,-42%,-3%
WAD1,WAD1-0037.AI_In_Axis1BatVoltC1,37,AI_In_Axis1BatVoltC1,6,2.5,4,2,0.763762616,12%,4%,31%,-11%,-1%
WAD1,WAD1-0037.AI_In_CuCoolantTemp,37,AI_In_CuCoolantTemp,49,46.63265306,48,31,2.700671704,100%,78%,6%,75%,75%
WAD1,WAD1-0037.Idle_Time,37,Idle_Time,49,46.57142857,48,32,2.474358297,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_MotorArmatureRMS3,37,AI_In_MotorArmatureRMS3,49,46.75510204,48,32,2.437216648,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_MotorArmatureRMS1,37,AI_In_MotorArmatureRMS1,49,46.69387755,48,32,2.533079771,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_MotorArmatureRMS2,37,AI_In_MotorArmatureRMS2,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0037.AI_In_PitchAxis1ExpectedPos,37,AI_In_PitchAxis1ExpectedPos,38,32.57894737,48,4,14.02747601,78%,54%,43%,33%,25%
WAD1,WAD1-0037.Out_PosReactiveEnergy,37,Out_PosReactiveEnergy,10,4.6,7,1,1.685229955,20%,8%,37%,-11%,-2%
